2.0,0.6931471795482411
32.0,3.4657358395521505
34.0,3.5263604534143087
36.0,3.5835188593470475
38.0,3.6375860820523886
40.0,3.688879369090554
42.0,3.7376695260122315
44.0,3.7841895437332664
46.0,3.8286412995599064
48.0,3.8712009073535305
50.0,3.9120228953786227
52.0,3.9512436021746233
54.0,3.9889839332924883
56.0,4.025351571523263
58.0,4.060442885523748
60.0,4.094344431520168
62.0,4.1271342487963985
4.0,1.386294356735125
64.0,4.158882941696773
66.0,4.189654595081143
68.0,4.219507553078913
70.0,4.248495084928906
72.0,4.276665956998781
74.0,4.30406492641403
76.0,4.330733168844551
78.0,4.3567086507145465
80.0,4.382026454280948
6.0,1.7917594636851275
8.0,2.079441531453999
10.0,2.302585078409347
12.0,2.4849066313968393
14.0,2.6390573079597655
16.0,2.772588690325914
18.0,2.89037172386997
20.0,2.9957322377529043
22.0,3.0910424080615004
24.0,3.1780537842244923
26.0,3.2580964828363497
28.0,3.3322044549253538
30.0,3.401197317898085
