-2.0,2.185039863261519
0.0,0.0
2.0,-0.3836341559693667
-4.0,-1.1578212823495775
4.0,-0.7672683119387333
-6.0,0.2910061913847491
6.0,-0.9916799071766242
-8.0,6.799711455220381
8.0,-1.1509024679081
-10.0,-0.6483608274590866
10.0,-1.2744050808730398
-12.0,0.6358599286615807
12.0,-1.375314063145991
-14.0,-7.244606616094826
14.0,-1.460631391999383
-16.0,-0.3006322420239031
16.0,-1.5345366238774667
-18.0,1.1373137123376869
18.0,-1.5997256583838817
-20.0,-2.2371609442247427
20.0,-1.6580392368424062
-22.0,-0.008851656041685066
22.0,-1.7107902851190264
-24.0,2.134896697721701
24.0,-1.7589482191153578
-26.0,-1.1787535542062797
26.0,-1.8032492239539455
-28.0,0.28142960456426525
28.0,-1.8442655479687493
-30.0,6.405331196646285
30.0,-1.8824508320802973
-32.0,-0.6610060414837632
32.0,-1.9181707798468335
-34.0,0.6234989627162257
34.0,-1.9517245131285905
-36.0,-7.750470905699168
36.0,-1.9833598143532485
-38.0,-0.3103096609948012
38.0,-2.0132842422083472
-40.0,1.1172149309238961
40.0,-2.0416733928117727
42.0,-2.0686771432066404
44.0,-2.094424441088393
46.0,-2.119027028956437
48.0,-2.1425823750847246
50.0,-2.1651760057767127
52.0,-2.1868833799233127
54.0,-2.207771409591139
56.0,-2.2278997039381165
58.0,-2.247321594750357
60.0,-2.2660849880496636
62.0,-2.284233076011186
64.0,-2.3018049358162
66.0,-2.3188360363262834
68.0,-2.335358669097957
70.0,-2.351402316903056
72.0,-2.366993970322615
74.0,-2.3821584009542054
76.0,-2.3969183981777142
78.0,-2.411294975161203
80.0,-2.4253075487811393
82.0,-2.438974097323014
84.0,-2.452311299176007
86.0,-2.4653346552058286
88.0,-2.47805859705776
90.0,-2.4904965832875545
92.0,-2.502661184925803
94.0,-2.514564161839571
96.0,-2.526216531054091
98.0,-2.537628628029399
100.0,-2.5488101617460797
102.0,-2.5597702643358478
104.0,-2.5705175358926793
106.0,-2.5810600850153906
108.0,-2.591405565560506
110.0,-2.6015612100226995
112.0,-2.611533859907483
114.0,-2.6213299934156047
116.0,-2.6309557507197234
118.0,-2.640416957080358
